,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q23,q24,q25,q26,q27,q28,q35,q36_2,q36_3,q36_4,q36_5,q36_6,q36_7,q36_8,q39,q41,q44_2,q44_3,q44_4,q44_5,q44_6,q44_7,q44_8,q45,q58,q60,q64_2,q64_3,q64_4,q64_5,q64_6,q64_7,q64_8,q65_2,q65_3,q66_1,q66_2,q68_1,q68_2,q68_3,q77,q78,q79,q80,q89,q98,weight,stratum,psu,record,year,q88
10022,7,2,4,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,5,1,5,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,3,4,4,2,1,0.13,212,170310,9024,2017,1
10023,7,2,4,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,5,6,7,2,2,0.22,212,170310,9027,2017,2
10024,7,1,4,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,1,2,5,1,2,0.09,212,170310,9029,2017,3
10025,7,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,4,4,4,2,2,0.15,212,170310,9040,2017,4
10026,4,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,2,4,8,3,6,1,1,0.73,114,421010,9041,2017,4
10027,3,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,3,1,6,1,1,0.73,114,421010,9043,2017,2
10028,3,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,8,2,4,7,1,1,0.73,114,421010,9044,2017,1
10029,4,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,7,6,7,7,1,2,0.73,114,421010,9049,2017,4
10030,4,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,8,8,4,1,1,2,0.73,114,421010,9050,2017,5
10031,6,2,3,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,1,7,1,2,0.63,114,421010,9054,2017,4
10032,4,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,2,5,1,2,1,0.76,114,421010,9058,2017,3
10033,5,2,3,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,1,2,5,1,2,0.63,114,421010,9067,2017,4
10034,5,1,3,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,2,2,1,1,2,1,1,4,2,4,2,1,1,0.79,114,421010,9069,2017,5
10035,5,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,5,1,1,1,2,0.67,114,421010,9074,2017,2
10036,4,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,7,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,6,6,2,4,2,2,0.67,114,421010,9076,2017,3
10037,5,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,1,4,1,1,0.67,114,421010,9077,2017,5
10038,5,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,2,1,1,5,7,2,6,1,2,0.48,114,421010,9086,2017,3
10039,6,1,4,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,2,2,2,2,2,1,1,8,5,5,5,1,2,1.71,114,421010,9091,2017,3
10040,7,1,4,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1,3,1,5,1,1,1,1,1,2,1,1,2,2,2,2,1,1,8,1,5,1,1,2,1.71,114,421010,9098,2017,4
10041,6,2,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,6,4,6,1,1,1.02,114,421010,9099,2017,4
10042,6,2,3,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,7,4,2,2,0.63,114,421010,9101,2017,1
10043,7,1,4,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,8,5,6,2,1,0.53,103,51190,9107,2017,2
10044,7,2,4,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,1,4,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,8,5,2,2,1,0.53,103,51190,9109,2017,2
10045,7,2,4,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,3,5,1,1,0.53,103,51190,9110,2017,3
10046,6,1,4,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,4,2,7,1,2,0.52,103,51190,9114,2017,3
10047,7,1,4,1,1,1,1,1,2,2,2,1,1,1,2,3,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,6,1,5,1,1,2,1,1,1,1,1,2,2,1,2,1,1,5,1,2,7,2,1,0.31,103,51190,9115,2017,2
10048,6,1,4,2,1,1,1,1,2,1,2,1,1,1,2,3,1,1,1,2,1,1,1,3,2,1,1,1,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,2,2,1,1,1,2,3,6,3,3,2,2,0.52,103,51190,9120,2017,3
10049,5,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,6,5,5,1,2,0.53,103,51190,9124,2017,5
10050,7,2,4,2,1,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,7,1,3,2,1,1,1,1,1,1,2,2,2,1,1,1,1,3,2,4,7,2,1,0.36,103,51190,9125,2017,5
10051,7,2,4,2,1,1,1,1,2,2,2,2,2,1,1,3,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,6,1,3,1,1,1,2,1,1,1,2,1,2,1,1,1,1,8,6,4,2,2,2,0.53,103,51190,9126,2017,4
10052,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,8,8,3,7,1,2,0.77,103,51190,9131,2017,4
10053,3,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,4,1,4,1,2,0.77,103,51190,9132,2017,4
10054,4,2,1,2,1,1,2,1,1,2,2,2,2,2,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,5,1,5,1,1,2,1,1,1,1,2,1,2,1,1,1,2,8,8,4,3,1,2,0.73,103,51190,9133,2017,2
10055,4,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,8,7,3,2,2,0.73,103,51190,9137,2017,4
10056,3,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,7,4,1,0.73,103,51190,9139,2017,5
10057,4,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,4,3,1,0.77,103,51190,9140,2017,4
10058,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,6,1,1,1,1,1,1,2,1,4,1,1,2,1,1,1,1,4,1,4,1,1,2,1,1,1,1,2,1,2,1,2,1,1,5,4,4,6,6,1,0.77,103,51190,9141,2017,5
10059,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,2,3,4,1,2,1.79,103,51190,9142,2017,5
10060,3,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,4,1,1,2,1.79,103,51190,9144,2017,3
10061,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,8,3,3,3,2,0.82,103,51190,9148,2017,6
10062,4,1,2,2,1,1,1,1,2,1,1,1,1,1,2,5,1,1,1,1,1,1,2,3,5,1,1,1,2,1,1,1,6,1,3,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,6,1,7,2,1,1.02,103,51190,9149,2017,1
10063,4,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,8,6,1,2,2,0.75,103,51190,9151,2017,2
10064,4,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,3,2,7,3,1,1.02,103,51190,9152,2017,4
10065,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,7,5,5,2,2,1.02,103,51190,9155,2017,3
10066,4,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,3,3,7,3,2,0.75,103,51190,9158,2017,5
10067,4,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,7,6,6,2,2,1.02,103,51190,9159,2017,4
10068,4,1,3,2,1,1,2,1,1,2,2,1,1,1,3,2,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,2,7,1,4,1,1,1,1,1,1,2,2,2,2,2,2,1,1,8,4,7,7,4,1,1.33,103,51190,9164,2017,1
10069,5,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,4,4,7,3,2,0.82,103,51190,9167,2017,5
10070,6,1,3,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,8,6,7,7,3,1,1.33,103,51190,9170,2017,1
10071,5,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,5,4,7,2,2,1.45,103,51190,9171,2017,4
10072,5,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,3,2,2,3,1,1.45,103,51190,9177,2017,4
10073,6,2,4,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,6,4,1,1,2,2,0.59,214,60372,9260,2017,5
10074,6,2,4,1,2,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,7,7,1,0.59,214,60372,9262,2017,1
10075,6,2,3,1,1,2,1,1,1,1,2,1,1,1,5,3,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,2,7,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,4,7,7,2,1,0.36,214,60372,9263,2017,1
10076,5,2,3,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,7,5,5,4,1,0.36,214,60372,9264,2017,5
10077,6,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,1,5,3,2,1.2,214,60372,9269,2017,1
10078,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,6,2,1,1,1,1,1,1,1,2,2,2,1,1,1,8,1,3,1,1,2,1.17,214,60372,9271,2017,6
10079,5,1,3,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,3,4,1,1,1,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,8,6,1,7,2,0.48,214,60372,9272,2017,5
10080,6,1,3,1,1,1,1,1,1,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,4,5,4,1,0.48,214,60372,9273,2017,4
10081,6,1,3,2,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,2,1,1,7,1,4,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,5,3,1,3,1,0.23,214,60372,9276,2017,2
10082,6,2,4,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,6,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,5,1,6,7,2,0.59,214,60372,9280,2017,4
10083,6,2,4,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,6,5,1,5,2,2,0.59,214,60372,9282,2017,4
10084,7,2,4,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,1,1,1,7,1,3,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,5,7,3,2,0.59,214,60372,9283,2017,3
10085,7,2,4,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,4,6,7,1,0.59,214,60372,9288,2017,5
10086,6,2,4,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,8,3,2,3,2,0.59,214,60372,9289,2017,4
10087,6,2,4,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,5,1,7,7,1,0.59,214,60372,9290,2017,4
10088,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,6,1,3,2,1,1,1,1,1,1,2,1,2,1,2,1,1,8,4,7,7,2,1,0.36,214,60372,9292,2017,2
10089,6,2,3,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,2,1,1,3,7,2,2,2,2,0.36,214,60372,9294,2017,3
10090,7,1,4,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,8,1,5,2,1,0.72,214,60372,9302,2017,3
10091,5,2,3,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,8,1,1,3,1,0.36,214,60372,9304,2017,1
10092,3,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,1,2,4,2,1.16,214,60371,9305,2017,1
10093,3,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,7,7,3,2,1,1.02,214,60371,9307,2017,4
10094,3,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,8,2,4,3,2,1.52,214,60371,9308,2017,2
10095,4,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,8,3,1,3,1,1.16,214,60371,9309,2017,5
10096,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,6,7,3,1,1.18,214,60371,9310,2017,3
10097,4,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,8,2,3,5,1,2,1.02,214,60371,9311,2017,4
10098,3,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,8,7,2,2,2,2,1.01,214,60371,9312,2017,5
10099,4,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,2,1,1,1,1,1.18,214,60371,9313,2017,5
10100,3,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,6,1,6,2,2,1.01,214,60371,9314,2017,3
10101,3,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,7,2,2,1.18,214,60371,9315,2017,4
10102,3,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,2,1,4,1,2,1.01,214,60371,9316,2017,3
10103,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,3,4,3,1,2,1.18,214,60371,9318,2017,4
10104,4,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,3,6,7,3,1,1.53,214,60371,9326,2017,3
10105,4,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,2,3,6,2,2,1.02,214,60371,9327,2017,5
10106,3,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,4,5,1,2,1.16,214,60371,9328,2017,5
10107,4,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,3,6,2,1,0.74,214,60371,9331,2017,2
10108,4,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,5,3,1,2,2,0.71,214,60371,9332,2017,7
10109,4,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,4,1,5,2,1,0.74,214,60371,9333,2017,1
10110,5,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,6,3,2,2,0.74,214,60371,9336,2017,1
10111,4,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,4,5,3,1,3,2,0.74,214,60371,9339,2017,3
10112,4,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,7,1,7,3,2,0.71,214,60371,9343,2017,4
10113,5,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,8,7,1,2,3,2,0.74,214,60371,9345,2017,4
10114,6,2,3,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,4,7,7,3,2,0.44,214,60371,9346,2017,4
10115,6,1,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,4,3,1,3,3,1,0.75,214,60371,9349,2017,2
10116,5,1,3,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,8,4,2,7,2,1,0.75,214,60371,9350,2017,2
10117,7,1,4,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,1,3,4,2,2,0.75,214,60371,9354,2017,5
10118,7,2,4,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,6,3,1,1,2,1,0.6,214,60371,9355,2017,3
10119,5,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,7,4,3,4,1,2,0.71,214,60371,9356,2017,3
10120,4,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,8,1,1,3,2,0.74,214,60371,9358,2017,2
10121,6,1,3,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,3,2,0.75,214,60371,9359,2017,1
10122,5,1,3,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,5,3,3,2,0.75,214,60371,9360,2017,3
10123,4,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,8,5,4,2,2,0.74,214,60371,9362,2017,2
10124,7,1,4,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,7,7,1,1,0.75,214,60371,9363,2017,1
10125,7,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,6,5,1,7,2,2,0.68,214,60371,9365,2017,3
10126,6,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,6,1,2,1.25,214,60371,9366,2017,5
